#insert-verkettung.csv
#Yannick
#Matousek
#12005960
group,number,instanceType,probeType,stepsAvg,m,numberOfKeys,stepsNegativeAvg
Verkettung,150,VERKETTUNG,NONE,1.6333333333333333,102,90,0.9119999999999996
Verkettung,151,VERKETTUNG,NONE,3.5444444444444443,100,90,0.9613333333333339
Verkettung,152,VERKETTUNG,NONE,1.4000000000000001,101,90,0.8973333333333333
Verkettung,153,VERKETTUNG,NONE,1.7111111111111106,102,90,0.892
Verkettung,154,VERKETTUNG,NONE,4.088888888888889,100,90,0.9676666666666663
Verkettung,155,VERKETTUNG,NONE,1.344444444444445,101,90,0.9053333333333333
Verkettung,156,VERKETTUNG,NONE,1.8222222222222222,102,90,0.9040000000000001
Verkettung,157,VERKETTUNG,NONE,3.8888888888888897,100,90,0.9333333333333335
Verkettung,158,VERKETTUNG,NONE,1.4111111111111114,101,90,0.908
Verkettung,159,VERKETTUNG,NONE,1.6777777777777774,102,90,0.9006666666666664
Verkettung,160,VERKETTUNG,NONE,3.5555555555555554,100,90,0.958666666666667
Verkettung,161,VERKETTUNG,NONE,1.5222222222222228,101,90,0.8943333333333336
Verkettung,162,VERKETTUNG,NONE,1.6777777777777774,102,90,0.906
Verkettung,163,VERKETTUNG,NONE,3.7888888888888883,100,90,0.9666666666666676
Verkettung,164,VERKETTUNG,NONE,1.2999999999999996,101,90,0.9036666666666666
Verkettung,165,VERKETTUNG,NONE,1.6333333333333333,102,90,0.8793333333333331
Verkettung,166,VERKETTUNG,NONE,3.9888888888888903,100,90,0.9506666666666649
Verkettung,167,VERKETTUNG,NONE,1.4666666666666666,101,90,0.8956666666666669
Verkettung,168,VERKETTUNG,NONE,1.9333333333333336,102,90,0.8906666666666667
Verkettung,169,VERKETTUNG,NONE,3.7555555555555555,100,90,0.941666666666667
Verkettung,170,VERKETTUNG,NONE,1.3999999999999995,101,90,0.9060000000000002
Verkettung,171,VERKETTUNG,NONE,1.788888888888889,102,90,0.8813333333333331
Verkettung,172,VERKETTUNG,NONE,3.8444444444444446,100,90,0.963666666666667
Verkettung,173,VERKETTUNG,NONE,1.4111111111111114,101,90,0.891666666666666
Verkettung,174,VERKETTUNG,NONE,1.6555555555555554,102,90,0.8749999999999997
Verkettung,175,VERKETTUNG,NONE,3.955555555555556,100,90,0.97
Verkettung,176,VERKETTUNG,NONE,1.4111111111111114,101,90,0.8903333333333333
Verkettung,177,VERKETTUNG,NONE,1.7555555555555553,102,90,0.915333333333333
Verkettung,178,VERKETTUNG,NONE,3.866666666666667,100,90,0.9323333333333342
Verkettung,179,VERKETTUNG,NONE,1.3555555555555563,101,90,0.899333333333333
Verkettung,180,VERKETTUNG,NONE,1.8444444444444446,102,90,0.895
Verkettung,181,VERKETTUNG,NONE,3.789473684210527,100,95,1.0013333333333345
Verkettung,182,VERKETTUNG,NONE,1.5263157894736843,101,95,0.949333333333333
Verkettung,183,VERKETTUNG,NONE,1.8631578947368421,102,95,0.9473333333333334
Verkettung,184,VERKETTUNG,NONE,3.9684210526315815,100,95,1.0246666666666655
Verkettung,185,VERKETTUNG,NONE,1.5052631578947369,101,95,0.9626666666666668
Verkettung,186,VERKETTUNG,NONE,1.6947368421052622,102,95,0.9466666666666667
Verkettung,187,VERKETTUNG,NONE,4.021052631578947,100,95,0.9910000000000034
Verkettung,188,VERKETTUNG,NONE,1.4842105263157894,101,95,0.9433333333333337
Verkettung,189,VERKETTUNG,NONE,1.6631578947368422,102,95,0.9393333333333334
Verkettung,190,VERKETTUNG,NONE,3.800000000000001,100,95,0.998333333333334
Verkettung,191,VERKETTUNG,NONE,1.431578947368421,101,95,0.93
Verkettung,192,VERKETTUNG,NONE,1.7052631578947361,102,95,0.9456666666666667
Verkettung,193,VERKETTUNG,NONE,3.957894736842106,100,95,1.0460000000000045
Verkettung,194,VERKETTUNG,NONE,1.3894736842105264,101,95,0.95
Verkettung,195,VERKETTUNG,NONE,1.6631578947368422,102,95,0.9370000000000003
Verkettung,196,VERKETTUNG,NONE,4.1684210526315795,100,95,1.0223333333333302
Verkettung,197,VERKETTUNG,NONE,1.5157894736842106,101,95,0.918
Verkettung,198,VERKETTUNG,NONE,1.8105263157894738,102,95,0.9750000000000002
Verkettung,199,VERKETTUNG,NONE,4.515789473684212,100,95,1.0040000000000016
Verkettung,200,VERKETTUNG,NONE,1.4421052631578948,101,95,0.9393333333333334
Verkettung,201,VERKETTUNG,NONE,1.6105263157894731,102,95,0.951
Verkettung,202,VERKETTUNG,NONE,3.8210526315789486,100,95,1.0419999999999974
Verkettung,203,VERKETTUNG,NONE,1.6631578947368422,101,95,0.9570000000000002
Verkettung,204,VERKETTUNG,NONE,1.7578947368421052,102,95,0.9280000000000006
Verkettung,205,VERKETTUNG,NONE,4.494736842105263,100,95,1.0056666666666663
Verkettung,206,VERKETTUNG,NONE,1.389473684210526,101,95,0.948
Verkettung,207,VERKETTUNG,NONE,1.6631578947368422,102,95,0.956
Verkettung,208,VERKETTUNG,NONE,3.9684210526315806,100,95,1.0093333333333334
Verkettung,209,VERKETTUNG,NONE,1.5473684210526315,101,95,0.945
Verkettung,210,VERKETTUNG,NONE,1.7473684210526306,102,95,0.9403333333333334
Verkettung,211,VERKETTUNG,NONE,3.8105263157894718,100,95,1.0436666666666659
Verkettung,212,VERKETTUNG,NONE,1.4210526315789473,101,95,0.9323333333333337
Verkettung,213,VERKETTUNG,NONE,1.747368421052632,102,95,0.937
Verkettung,214,VERKETTUNG,NONE,3.957894736842108,100,95,1.027000000000003
Verkettung,215,VERKETTUNG,NONE,1.5157894736842106,101,95,0.945
Verkettung,216,VERKETTUNG,NONE,1.8,102,95,0.9366666666666666
Verkettung,217,VERKETTUNG,NONE,4.147368421052631,100,95,1.025666666666669
Verkettung,218,VERKETTUNG,NONE,1.4210526315789473,101,95,0.948
Verkettung,219,VERKETTUNG,NONE,1.694736842105263,102,95,0.921
Verkettung,220,VERKETTUNG,NONE,4.042105263157894,100,95,0.9643333333333318
Verkettung,221,VERKETTUNG,NONE,1.3473684210526318,101,95,0.9323333333333333
Verkettung,222,VERKETTUNG,NONE,1.694736842105263,102,95,0.9596666666666663
Verkettung,223,VERKETTUNG,NONE,3.978947368421053,100,95,1.0023333333333337
Verkettung,224,VERKETTUNG,NONE,1.4631578947368422,101,95,0.9343333333333331
Verkettung,225,VERKETTUNG,NONE,1.7894736842105257,102,95,0.9373333333333335
Verkettung,226,VERKETTUNG,NONE,4.263157894736843,100,95,0.982000000000002
Verkettung,227,VERKETTUNG,NONE,1.4631578947368422,101,95,0.9583333333333334
Verkettung,228,VERKETTUNG,NONE,1.6631578947368422,102,95,0.9493333333333336
Verkettung,229,VERKETTUNG,NONE,3.8842105263157896,100,95,1.0400000000000045
Verkettung,230,VERKETTUNG,NONE,1.4526315789473678,101,95,0.9303333333333333
Verkettung,231,VERKETTUNG,NONE,1.6842105263157894,102,95,0.9336666666666669
Verkettung,232,VERKETTUNG,NONE,4.010526315789473,100,95,0.9746666666666663
Verkettung,233,VERKETTUNG,NONE,1.4631578947368422,101,95,0.934333333333333
Verkettung,234,VERKETTUNG,NONE,1.7894736842105263,102,95,0.947666666666667
Verkettung,235,VERKETTUNG,NONE,4.010526315789473,100,95,1.004999999999999
Verkettung,236,VERKETTUNG,NONE,1.4736842105263157,101,95,0.9443333333333331
Verkettung,237,VERKETTUNG,NONE,1.736842105263157,102,95,0.9756666666666651
Verkettung,238,VERKETTUNG,NONE,4.021052631578948,100,95,1.000666666666666
Verkettung,239,VERKETTUNG,NONE,1.4736842105263157,101,95,0.9436666666666667
Verkettung,240,VERKETTUNG,NONE,1.8421052631578954,102,95,0.952
Verkettung,241,VERKETTUNG,NONE,4.03157894736842,100,95,0.9976666666666668
Verkettung,242,VERKETTUNG,NONE,1.5263157894736843,101,95,0.928333333333333
Verkettung,243,VERKETTUNG,NONE,1.7473684210526317,102,95,0.933
Verkettung,244,VERKETTUNG,NONE,3.736842105263158,100,95,0.9983333333333331
Verkettung,245,VERKETTUNG,NONE,1.4736842105263157,101,95,0.9553333333333336
Verkettung,246,VERKETTUNG,NONE,1.7894736842105263,102,95,0.9389999999999998
Verkettung,247,VERKETTUNG,NONE,4.189473684210527,100,95,1.0030000000000014
Verkettung,248,VERKETTUNG,NONE,1.3368421052631592,101,95,0.9623333333333332
Verkettung,249,VERKETTUNG,NONE,1.873684210526316,102,95,0.942
Verkettung,250,VERKETTUNG,NONE,3.9263157894736844,100,95,0.9829999999999999
Verkettung,251,VERKETTUNG,NONE,1.4421052631578948,101,95,0.957
Verkettung,252,VERKETTUNG,NONE,1.7157894736842103,102,95,0.9620000000000003
Verkettung,253,VERKETTUNG,NONE,3.9157894736842107,100,95,1.008666666666667
Verkettung,254,VERKETTUNG,NONE,1.4,101,95,0.9296666666666666
Verkettung,255,VERKETTUNG,NONE,1.7789473684210528,102,95,0.9403333333333335
Verkettung,256,VERKETTUNG,NONE,4.042105263157896,100,95,0.9826666666666648
Verkettung,257,VERKETTUNG,NONE,1.4210526315789473,101,95,0.9283333333333332
Verkettung,258,VERKETTUNG,NONE,1.6526315789473682,102,95,0.9106666666666666
Verkettung,259,VERKETTUNG,NONE,3.7578947368421045,100,95,0.9923333333333333
Verkettung,260,VERKETTUNG,NONE,1.4947368421052634,101,95,0.946
Verkettung,261,VERKETTUNG,NONE,1.7052631578947361,102,95,0.9443333333333334
Verkettung,262,VERKETTUNG,NONE,4.063157894736844,100,95,1.0093333333333327
Verkettung,263,VERKETTUNG,NONE,1.5263157894736838,101,95,0.9386666666666666
Verkettung,264,VERKETTUNG,NONE,1.7157894736842105,102,95,0.9253333333333332
Verkettung,265,VERKETTUNG,NONE,4.157894736842107,100,95,1.0206666666666708
Verkettung,266,VERKETTUNG,NONE,1.4210526315789473,101,95,0.9353333333333333
Verkettung,267,VERKETTUNG,NONE,1.7578947368421052,102,95,0.9513333333333334
Verkettung,268,VERKETTUNG,NONE,3.8736842105263145,100,95,0.9726666666666672
Verkettung,269,VERKETTUNG,NONE,1.5894736842105264,101,95,0.9646666666666667
Verkettung,270,VERKETTUNG,NONE,1.7473684210526306,102,95,0.924
